id,page_id,section_id,title,content,order
cbd26b36-39ba-565d-a257-b2f322e2da1e,37dc0063-d09c-57d5-9722-70a72b550d51,development-process,Development process ​,"Even if your WeWeb components are standard Vue components, they need to be loaded inside a specific context to be tested. The easiest way to test is to use the WeWeb Editor in development mode. Here is a description of the different steps to test and develop your component.",1
cd69770f-fe3e-567c-8741-d702ecc6d623,37dc0063-d09c-57d5-9722-70a72b550d51,initiate-your-directory,Initiate your directory ​,"We provide a npm template to quickly start development. For npm For yarn Then you have to follow the different prompt questions. If you already know what you want, you can pass the component name and the type of component you want via additional command line options. For example, if you want to create an element named my-element or a section named hero-section: The directory will contain: a src directory with a file for your component ( wwSection.vue or wwElement.vue ). Available props and events are listed here a package.json with two scripts for dev and build, and weweb/cli as dependencies a basic README.md a ww-config.js describing all the properties of your component. Learn more about it here",2
34529139-d02b-5dc3-ac0d-174508ef7eb2,37dc0063-d09c-57d5-9722-70a72b550d51,install-dependencies-and-start-dev-server,Install dependencies and start dev server ​,"Go to the directory you just created, install dependencies and start a dev server. For npm: For yarn: We use https to serve components. Your browser needs to authorize this. Go to https://localhost:8080 (or the port you choose). Click on Advanced Settings then on Continue to localhost",3
ca4b2996-3f1a-5cb7-8fa1-5b42ef2df4fe,37dc0063-d09c-57d5-9722-70a72b550d51,load-your-component-inside-weweb-io-in-dev-mode,Load your component inside weweb_io in dev mode ​,"Go to your dashboard and open the Editor of one of your projects. Click on the Dev tab, and then on ""Open Dev Editor"" Open the dev tab again. Select Element, Section or Plugin depending on your need. Then click on Add local Element . Give it a name and put the port where you start you dev server ( 8080 by default). If you did not do it before, you have a quick access to authorize the SSL certificate. Each time you change the code, the component will be refreshed inside the Editor.",4
b438e415-ce4c-50e7-a131-6cd4c8727ec0,37dc0063-d09c-57d5-9722-70a72b550d51,display-and-develop-your-component,Display and develop your component ​,You just have to drag-and-drop your component from the dev panel where you want to test it. You can see the next section for more information about what you can do with your component,5
ee103796-5c2d-58bf-8aee-e90ca5ce15cc,37dc0063-d09c-57d5-9722-70a72b550d51,push-in-production,Push in production ​,"When you are satisfied with your version, you can publish it. WeWeb relies on Github to version components. We advise you to also clear the Local Development before moving to the next step (same panel as for adding one).",6
e30d659d-e967-550c-8eda-bf98b0205935,37dc0063-d09c-57d5-9722-70a72b550d51,new-component,New component ​,"If you are creating a new component, create a repository on Github and push your code. Then go to your dashboard, and add a source code pointing to your Github repository. Open the Editor (in normal mode, not dev), click on the Dev tab, and search on the bottom of the panel the source code of your component. Drag-and-drop it on the page. If you'd like, you can also add some base style (padding, background color, some children, etc) and add it to your Design System.",7
aea598c2-865b-5012-8b55-1867e3d5781c,37dc0063-d09c-57d5-9722-70a72b550d51,updating-existing-component,Updating existing component ​,"If you are updating an existing component, update the version field in package.json and push to Github. Then go to your Dashboard source code, search your component, and change the version (we have a hook on Github that will trigger a build each time you push to the pointed branch). Check that everything is working as excepted. And voilà!",8
46baf987-c9fb-5ee9-8a0c-dd6584ff7d44,e46a7c00-5e5f-5235-9d14-b8eb98dbda71,stripping-editor-code,Stripping editor code ​,,1
31a75e17-3ff0-55d5-b318-18fc01c4dcaa,0f776ae8-77f0-51ad-84da-b6badf4d1362,update-yourself-the-content,Update yourself the content ​,Soon,1
a82e615a-7513-536c-ae94-e6f2c95743df,0374b473-195f-5d0c-a319-418519851e74,use-element-state,Use element state ​,Soon,1
a50b2fcf-321e-51cc-9cb7-4b57a9012296,0e497ffe-3b85-52ca-8d04-cb28ea45acce,welcome,Welcome ​,"WeWeb is a no-code web application builder with a smart AI agent at its core, allowing you to create using natural language while retaining full control through its powerful visual editor. Designed for users of all skill levels, it streamlines the development of production-grade web applications with unmatched speed, ease, and efficiency WeWeb gives you the perfect trilogy of: Design freedom: build gorgeous interfaces with pixel-perfect control Development flexibility: connect any backend and create workflows code-free Deployment freedom: host with WeWeb or self-host anywhere",1
ed2fc6d5-f236-5875-870a-38e9ece19529,0e497ffe-3b85-52ca-8d04-cb28ea45acce,new-to-weweb,New to WeWeb? ​,🤷 I'm a complete beginner and want to learn about WeWeb and decoupled web-app development . 🔌 I'm comfortable with the design side of things . Teach me how to connect a backend . ⚡ I know what I'm doing . Teach me how to add business logic to my WeWeb app. 🧰 I want to be inspired. Show me how to build things from A to Z.,2
e242cd6c-5d23-5cb6-acf4-fd93bc90e085,0e497ffe-3b85-52ca-8d04-cb28ea45acce,are-you-a-developer,Are you a Developer? ​,We have a dedicated developer documentation for you 🙂,3
487ab66e-373d-5b98-ac4f-5d16823498e3,bad83679-53d4-513b-a3ae-abc26734bac2,data-grid,Data Grid ​,,1
411cda38-40ed-5dee-80fd-1ece84b4df26,bad83679-53d4-513b-a3ae-abc26734bac2,add-the-data-grid-to-a-project,Add the Data Grid to a Project ​,"When you drag-and-drop the Data Grid Element on the Canvas, you will be asked if you want to import Variables: You don't have to but, if you do, the Element will come with a ready-made Variable that contains fake data: We did this to help you understand what kind of data the Element expects – in this case, a list of items – and how it works. But let's have a look at how you can display your own data in the Data Grid.",2
58c57bf7-7ec6-51f8-913d-fb723fc014e1,bad83679-53d4-513b-a3ae-abc26734bac2,display-data-in-the-data-grid-element,Display Data in the Data Grid Element ​,"In the example below, we replaced the fake data with one of our Collections, a list of rental cars with their current location and mileage: To ensure the Data Grid can understand which are unique, we mapped the ""Unique id"" property to the Airtable id in our Collection. Then, we mapped each column in the Data Grid to a field in our database: 🚨 Warning 🚨",3
68b49b7d-b954-5e83-802c-7b6572488eb7,bad83679-53d4-513b-a3ae-abc26734bac2,let-users-edit-or-delete-a-record,Let Users Edit or Delete a Record ​,"If you want to edit or delete a record in your database, you'll need to enable the Inline editing option in the Data Grid: This will display the column with the little pencil (to edit) and bin (to delete) records. When the user clicks on one of these icons, it will trigger the corresponding Workflow: Note that the two triggers are: On update row, and On delete row. If you delete them by mistake, you can easily recreate them with these triggers 🙂 To update (or delete) a record, the first thing you'll need to do is tell your database what is the unique id of the item you selected: Then, you can update the fields you want in your database. In the example below, we are updating our record with the value we have for the mileage field in our Data Grid:",4
1277bbb3-94d1-52b2-b8f9-3b4f8a50888e,36c872ef-2af1-5cfc-98f2-5adb86cf8132,language-input,Language Input ​,"The Language Input dropdown provides the language options available for the page. You cannot modify the options in this dropdown. Instead, the options automatically reflect the languages you have enabled for the page. For more information about page languages, please refer to the App Settings . Once a desired language is selected from this dropdown, the page language changes automatically, eliminating the need to create a specific workflow.",1
0b27b98e-a207-526d-b09a-5ae6e7d98835,568a9b92-64ce-5ca9-a73e-f1c604b4eead,paginator,Paginator ​,"In this article, we explain how to: Style the Paginator element Filter a collection in the frontend using the Paginator element Filter a collection in the backend using the Paginator element",1
932db8cc-db2f-5e41-bb54-548d279b8e72,568a9b92-64ce-5ca9-a73e-f1c604b4eead,styling-the-paginator,Styling the Paginator ​,"You can style any element inside the Paginator, change the style of the arrows or change the color of the active page number for example. To change the color of the active page number: select the ""Text"" element inside the Paginator, create an active state in the style section of this element, select the active state and style it like you would any other state. In the example below, we styled the Paginator's ""Text"" element so that the active page number appears blue and bold:",2
390cb67a-e211-5ecc-b3bf-74e74f62c63a,568a9b92-64ce-5ca9-a73e-f1c604b4eead,frontend-pagination,Frontend pagination ​,"Before we go any further, note that when you add pagination in the frontend, all your collection items loaded in the user's browser, even if only 10 items are displayed on the page. If you do not want this to happen, consider adding pagination in your backend before fetching the collection in WeWeb. Learn more about server-side (backend) vs client-side (frontend) pagination here . If you do want to add pagination in the frontend, here's how you do it in WeWeb: drag-and-drop the Paginator element on the page that displays the collection you want to paginate ensure the collection on the page is bound to the Collection object and not a Collection['data'] array tell the Paginator which collection you want to paginate using the Collection dropdown:  To learn more about frontend pagination in the context of a real project, consider watching this video from level 1 of the WeWeb Academy:",3
445997ea-e13d-59d6-bf02-8e266a26d257,568a9b92-64ce-5ca9-a73e-f1c604b4eead,the-limits-of-frontend-pagination,The limits of frontend pagination ​,"With frontend pagination, data that is not displayed on the page is still accessible in the browser: This has two consequences: the data being loaded may still be heavy enough to slow the browser down or strain your visitors' data plans even though it is not displayed on the page, the data is accessible to anyone who knows where to look for it, i.e. in the inspector / network. If you want to avoid this, consider adding pagination in the backend instead.",4
7c09bb9f-13d8-51a1-9c06-a3f62807d839,568a9b92-64ce-5ca9-a73e-f1c604b4eead,backend-pagination,Backend pagination ​,"When working with large amounts of data, it is best practice to paginate your Collection of data in the backend. If you paginate a Collection in the frontend, the entire set of data will be loaded in your users' browsers, even if you only display 10 items on the page. This is a big no-no if you're working with a heavy set of data as your users' browsers will crash. People often talk about millions of records but another way to look at it is in terms of volume. The less you tap into your users mobile data plans, the better. This next steps explain how to setup custom pagination on the Paginator Element.",5
019b6497-c8fb-589b-82fe-c9960a889c86,568a9b92-64ce-5ca9-a73e-f1c604b4eead,step-1-add-paging-to-the-backend,Step 1: add paging to the backend ​,"In Xano, you'll need to enable Paging in the Output of your query: If you run and debug your API call, you should now see additional information in Xano like the number of itemsReceived and total number of pages, i.e. pageTotal :  In WeWeb, the collection should look something like this with context about the collection in addition to the items :  Note that, in the screenshot above, we can see Xano sends back 5 items. This is because we asked for 5 items per page when we enabled Paging in Xano.",6
